"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"340","1295","2660","9780470475355","Excel 2010 Power Programming with VBA","John Walkenbach","26.35","Wiley","05/10/2010","1080","9780470487662","Word 2010 All-in-One For Dummies","Doug Lowe","22.4","Wiley","05/24/2010","648","0"
"341","1295","3036","9780470475355","Excel 2010 Power Programming with VBA","John Walkenbach","26.35","Wiley","05/10/2010","1080","9780470487716","Outlook 2010 For Dummies","Bill Dyszel","14.86","Wiley","05/03/2010","384","0"
"342","1295","3113","9780470475355","Excel 2010 Power Programming with VBA","John Walkenbach","26.35","Wiley","05/10/2010","1080","9780470595398","AutoCAD2011 For Dummies","David Byrnes","22.89","Wiley","05/03/2010","532","0"
"343","1298","686","9780321822482","Adobe Illustrator CS6 Classroom in a Book","Adobe Creative Team","34.06","Adobe Press","06/06/2012","480","9780321822444","Adobe Fireworks CS6 Classroom in a Book","Adobe Creative Team","34.69","Adobe Press","06/28/2012","352","0"
"344","1303","425","9780321857897","The Sketchnote Handbook: the illustrated guide to visual note taking","Mike Rohde","24.51","Peachpit Press","12/13/2012","224","9780321887320","Microsoft Surface: Visual QuickStart Guide","Joni Blecher","18.49","Peachpit Press","12/26/2012","241","0"
"345","1321","74","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","9781118968017","Home Recording For Musicians For Dummies","Jeff Strong","19.88","Wiley","09/29/2014","384","0"
"346","1321","910","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","9781118503218","HSPA+ Evolution to Release 12: Performance and Optimization","Harri Holma (Editor)","102.35","Wiley","09/15/2014","464","0"
"347","1321","1299","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","9781118749920","Applied Mathematics for Science and Engineering","Larry A. Glasgow","100.05","Wiley","09/15/2014","256","0"
"348","1321","1415","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","1"
"349","1321","2621","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","9781118745083","Architecture: Form, Space, and Order","Francis D. K. Ching","42.81","Wiley","09/29/2014","464","0"
"350","1326","245","9781118825099","The Art of Memory Forensics: Detecting Malware and Threats in Windows, Linux, and Mac Memory","Andrew Case","54.3","Wiley","07/28/2014","912","9781118919316","Teach Yourself VISUALLY Samsung Galaxy S5","Guy Hart-Davis","20.0","Wiley","07/21/2014","352","0"
"351","1343","156","9780321934406","The Adobe Photoshop Lightroom 5 Book: The Complete Guide for Photographers","Martin Evening","38.72","Adobe Press","07/10/2013","736","9780321919410","Adobe Dreamweaver CC Classroom in a Book","Adobe Creative Team","38.89","Adobe Press","07/29/2013","448","0"
"352","1343","943","9780321934406","The Adobe Photoshop Lightroom 5 Book: The Complete Guide for Photographers","Martin Evening","38.72","Adobe Press","07/10/2013","736","9780321929600","Adobe After Effects CC Classroom in a Book","Adobe Creative Team","49.35","Adobe Press","07/22/2013","387","0"
"353","1347","3087","9781285161761","Discovering Computers 2014 (Shelly Cashman)","Misty E. Vermaat","138.79","Cengage Learning","07/08/2013","616","9781285093123","Microsoft Word 2013: Illustrated Introductory","Jennifer Duffy","0.0","Cengage Learning","07/23/2013","264","0"
"354","1351","388","9780321967596","Apple Pro Training Series: Logic Pro X: Professional Music Production","David Nahmani","36.67","Peachpit Press","12/28/2013","552","9780321957375","The Minecraft Guide for Parents","Cori Dusmann","17.92","Peachpit Press","12/31/2013","264","0"
"355","1356","825","9781430265955","Practical Node.js: Building Real-World Scalable Web Apps","Azat Mardan","30.37","Apress","07/09/2014","300","9781430265955","Practical Node.js: Building Real-World Scalable Web Apps","Azat Mardan","30.37","Apress","07/31/2014","300","1"
"356","1364","719","9780321929037","Product Design for the Web: Principles of Designing and Releasing Web Products","Randy J. Hunt","22.77","New Riders","11/08/2013","224","9780321929037","Product Design for the Web: Principles of Designing and Releasing Web Products","Randy J. Hunt","22.61","New Riders","11/12/2013","224","1"
"357","1365","2676","9781555976859","Geek Sublime: The Beauty of Code, the Code of Beauty","Vikram Chandra","10.0","Graywolf Press","09/02/2014","272","9781555976859","Geek Sublime: The Beauty of Code, the Code of Beauty","Vikram Chandra","10.2","Graywolf Press","09/02/2014","272","1"
"358","1369","74","9781118896655","Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online","Brian Halligan","12.59","Wiley","09/02/2014","224","9781118968017","Home Recording For Musicians For Dummies","Jeff Strong","19.88","Wiley","09/29/2014","384","0"
"359","1369","910","9781118896655","Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online","Brian Halligan","12.59","Wiley","09/02/2014","224","9781118503218","HSPA+ Evolution to Release 12: Performance and Optimization","Harri Holma (Editor)","102.35","Wiley","09/15/2014","464","0"
"360","1369","1299","9781118896655","Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online","Brian Halligan","12.59","Wiley","09/02/2014","224","9781118749920","Applied Mathematics for Science and Engineering","Larry A. Glasgow","100.05","Wiley","09/15/2014","256","0"
"361","1369","1415","9781118896655","Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online","Brian Halligan","12.59","Wiley","09/02/2014","224","9781118766576","About Face: The Essentials of Interaction Design","Alan Cooper","33.31","Wiley","09/02/2014","720","0"
"362","1369","2621","9781118896655","Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online","Brian Halligan","12.59","Wiley","09/02/2014","224","9781118745083","Architecture: Form, Space, and Order","Francis D. K. Ching","42.81","Wiley","09/29/2014","464","0"
"363","1371","3152","9781285167640","New Perspectives on Microsoft Office 2013, First Course","Kathy T. Finnegan","156.42","Cengage Learning","05/15/2013","1144","9781285093284","Microsoft Access 2013: Illustrated Introductory","Lisa Friedrichsen","0.0","Cengage Learning","05/16/2013","280","0"
"364","1372","187","9780470526828","Data Mining for Business Intelligence: Concepts, Techniques, and Applications in Microsoft Office Excel with XLMiner","Galit Shmueli","92.26","Wiley","10/26/2010","428","9780470489604","Excel 2010 Workbook For Dummies","Greg Harvey","19.97","Wiley","10/12/2010","408","0"
"365","1372","594","9780470526828","Data Mining for Business Intelligence: Concepts, Techniques, and Applications in Microsoft Office Excel with XLMiner","Galit Shmueli","92.26","Wiley","10/26/2010","428","9780470746028","RFID Systems: Research Trends and Challenges","Miodrag Bolic","0.0","Wiley","10/11/2010","576","0"
"366","1372","681","9780470526828","Data Mining for Business Intelligence: Concepts, Techniques, and Applications in Microsoft Office Excel with XLMiner","Galit Shmueli","92.26","Wiley","10/26/2010","428","9780470646496","QuickBooks 2011 For Dummies","Stephen L. Nelson","19.33","Wiley","10/19/2010","412","0"
"367","1413","2493","9780133927054","Adobe Premiere Pro CC Classroom in a Book (2014 release)","Maxim Jago","37.7","Adobe Press","09/13/2014","504","9780133927054","Adobe Premiere Pro CC Classroom in a Book (2014 release)","Maxim Jago","37.7","Adobe Press","09/17/2014","504","1"
"368","1424","1980","9780735669130","Microsoft Excel 2013 Data Analysis and Business Modeling","Wayne Winston","20.0","Microsoft Press","01/25/2014","888","9780735669130","Microsoft Excel 2013: Data Analysis and Business Modeling","Wayne Winston","30.37","Microsoft Press","01/31/2014","888","1"
"369","1431","686","9780321822499","Adobe InDesign CS6 Classroom in a Book","Adobe Creative Team","29.86","Adobe Press","06/14/2012","432","9780321822444","Adobe Fireworks CS6 Classroom in a Book","Adobe Creative Team","34.69","Adobe Press","06/28/2012","352","0"
"370","1433","1438","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118692905","iPhone For Seniors For Dummies","Nancy C. Muir","14.86","Wiley","10/28/2013","448","0"
"371","1433","1947","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118677797","iPhone 5S and iPhone 5C Portable Genius","Paul McFedries","16.31","Wiley","10/21/2013","352","0"
"372","1433","2143","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118711057","Laptops For Seniors For Dummies","Nancy C. Muir","15.29","Wiley","10/14/2013","480","0"
"373","1433","2172","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118227787","Guide to US Food Laws and Regulations","Patricia A. Curtis","79.48","Wiley","10/07/2013","344","0"
"374","1433","2253","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118678565","Job Searching with Social Media For Dummies","Joshua Waldman","13.32","Wiley","10/07/2013","384","0"
"375","1433","2895","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118737637","Beginning Programming with C For Dummies","Dan Gookin","21.19","Wiley","10/28/2013","456","0"
"376","1437","1968","9780735669116","Microsoft Project 2013 Step by Step","Timothy Johnson","20.18","Microsoft Press","03/25/2013","576","9780735669093","Microsoft Outlook 2013 Step By Step","Joan Lambert","19.94","Microsoft Press","03/27/2013","578","0"
"377","1437","2068","9780735669116","Microsoft Project 2013 Step by Step","Timothy Johnson","20.18","Microsoft Press","03/25/2013","576","9780735669352","Microsoft Outlook 2013 Plain & Simple","Jim Boyce","18.06","Microsoft Press","03/29/2013","288","0"
"378","1438","282","9781118026472","The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","9781118026472","The Web Application Hacker's Handbook: Discovering and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","1"
"379","1438","344","9781118026472","The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","9781118100356","BlackBerry For Dummies","Robert Kao","17.33","Wiley","09/06/2011","408","0"
"380","1438","2611","9781118026472","The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","9781118065129","Digital Landscape and Nature Photography For Dummies","Doug Sahlin","21.1","Wiley","09/06/2011","368","0"
"381","1438","2717","9781118026472","The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","9781118106372","How: Why How We Do Anything Means Everything","Dov Seidman","17.42","Wiley","09/21/2011","384","0"
"382","1441","1147","9781285437064","Payroll Accounting 2014 (with Computerized Payroll Accounting Software CD-ROM)","Judith A. Toland","191.9","Cengage Learning","11/01/2013","496","9781285161822","New Perspectives on Microsoft PowerPoint 2013, Comprehensive","S. Scott Zimmerman","0.0","Cengage Learning","11/26/2013","480","0"
"383","1444","2278","9780321934949","The Digital Photography Book: Part 1 (2nd Edition)","Scott Kelby","15.48","Peachpit Press","05/20/2013","264","9780321934949","The Digital Photography Book, Part 1 (2nd Edition)","Scott Kelby","15.18","Peachpit Press","05/24/2013","239","1"
"384","1448","374","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781782168539","Game Development with Three.js","Isaac Sukin","28.9","Packt Publishing","10/23/2013","118","0"
"385","1448","521","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781783283019","Apache Maven Dependency Management","Jonathan Lalou","33.72","Packt Publishing","10/25/2013","158","0"
"386","1448","1146","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781849688925","Microsoft Dynamics GP 2013 Reporting, Second Edition","David Duncan","57.82","Packt Publishing","10/10/2013","386","0"
"387","1448","1561","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781849698160","Pro Tools HD 11","Edouard Camou","28.9","Packt Publishing","10/05/2013","128","0"
"388","1448","3075","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781782167266","Talend Open Studio Cookbook","Richard Daniel Barton","43.36","Packt Publishing","10/28/2013","270","0"
"389","1471","77","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.79","Wiley","01/28/2014","224","9781118779606","Day Trading For Dummies","Ann C. Logue","16.59","Wiley","01/28/2014","360","0"
"390","1471","798","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.79","Wiley","01/28/2014","224","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.53","Wiley","01/28/2014","224","1"
"391","1471","846","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.79","Wiley","01/28/2014","224","9781118855324","Kindle Paperwhite For Dummies","Leslie H. Nicoll","10.64","Wiley","01/28/2014","208","0"
"392","1471","857","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.79","Wiley","01/28/2014","224","9781118789810","CCNA Routing and Switching Review Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","19.94","Wiley","01/13/2014","528","0"
"393","1471","1955","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.79","Wiley","01/28/2014","224","9781118423868","Advanced Composite Materials for Automotive Applications: Structural Integrity and Crashworthiness","Ahmed Elmarakbi","117.89","Wiley","01/07/2014","470","0"
