id:INTEGER,ISBN_13,Title,Author,Price:FLOAT,Publisher,Publication_date,Pages:INTEGER
3225,9781118677797,iPhone 5S and iPhone 5C Portable Genius,Paul McFedries,16.43,Wiley,10/21/2013,352
3226,9781466412552,Skills & Knowledge of Cost Engineering: A Product of the Education Board of AACE International,A A CE International,65.48,CreateSpace Independent Publishing Platform,10/31/2011,480
3227,9780764346293,"The French Foreign Legion in Indochina, 1946-1956: History  Uniforms  Headgear  Insignia  Weapons  Equipment",Raymond Guyader,47.18,Schiffer Publishing Ltd,06/28/2014,256
3228,9780716787242,Biochemistry (Biochemistry (Berg)),John L. Tymoczko,225.6,W. H. Freeman,05/19/2006,1026
3229,9781585038640,AutoCAD 2015 Tutorial - First Level: 2D Fundamentals,Randy Shih,45.69,SDC Publications,05/27/2014,400
3230,9780470614815,Engineering Mechanics: Dynamics,J. L. Meriam,163.19,Wiley,03/19/2012,752
3231,9780812218213,Theory in Landscape Architecture: A Reader (Penn Studies in Landscape Architecture),Simon Swaffield,29.95,University of Pennsylvania Press,10/25/2002,280
3232,9780131873742,Digital Signal Processing (4th Edition),John G. Proakis,174.58,Prentice Hall,04/07/2006,1004
3233,9781439886687,Metrics-Based Process Mapping: Identifying and Eliminating Waste in Office and Service Processes,Karen Martin,99.63,Productivity Press,10/22/2012,116
3234,9780471254249,"Chemical Reaction Engineering, 3rd Edition",Octave Levenspiel,205.62,Wiley,08/13/1998,688
3235,9780133485974,MATLAB for Engineers (4th Edition),Holly Moore,90.68,Prentice Hall,01/07/2014,672
3236,9780137031580,Petroleum Production Systems (2nd Edition),Michael J. Economides,130.24,Prentice Hall,10/05/2012,848
3237,9780375704055,Awakenings,Oliver Sacks,11.6,Vintage,10/05/1999,464
3238,9781591261544,Site Planning and Design: ARE Sample Problems and Practice Exam,David  Kent Ballast FAIA  NCIDQ-Cert. #9425,94.38,"Professional Publications, Inc.",11/17/2008,94
3239,9780138004644,Biochemistry (4th Edition),Dean R. Appling,185.11,Prentice Hall,02/26/2012,1368
3240,9780789754905,3D Modeling and Printing with Tinkercad: Create and Print Your Own 3D Models,James Floyd Kelly,20.67,Que Publishing,06/13/2014,304
3241,9781599214870,U.S. Military Pocket Survival Guide: Plus Evasion & Recovery,Matt Larsen,9.34,Globe Pequot Press,07/01/2009,160
3242,9780240521565,Sound Systems: Design and Optimization: Modern Techniques and Tools for Sound System Design and Alignment,Bob McCarthy,63.16,Focal Press,11/10/2009,568
3243,9780495668107,Principles of Foundation Engineering,Braja M. Das,165.08,Cengage Learning,03/08/2010,816
3244,9780071834780,"McGraw-Hill's National Electrical Code 2014 Handbook, 28E",Brian McPartland,82.46,McGraw-Hill Professional,03/14/2014,1664
3245,9781591260653,"Mechanical Discipline-Specific Review for the FE/EIT Exam, 2nd ed.",Michael  R. Lindeburg PE,76.32,"Professional Publications, Inc.",01/15/2006,112
3246,9781107005877,"Structure of Materials: An Introduction to Crystallography, Diffraction and Symmetry",Marc De Graef,105.52,Cambridge University Press,10/08/2012,768
3247,9780521896979,Modern Electrodynamics,Andrew Zangwill,78.06,Cambridge University Press,12/24/2012,996
3248,9781118871157,Mastering Autodesk Revit MEP 2015: Autodesk Official Press,Simon Whitbread,60.02,Sybex,06/23/2014,792
3249,9780071825320,CompTIA Mobility+ Certification All-in-One Exam Guide (Exam MB0-001),Bobby E. Rogers,35.26,McGraw-Hill Osborne Media,08/08/2014,512
3250,9781934709610,How to Rebuild Ford Power Stroke Diesel Engines 1994-2007 (Workbench How to),Bob McDonald,18.66,CarTech,05/17/2012,144
3251,9780891411734,Small Unit Leadership: A Commonsense Approach,Dandridge M. Malone,12.01,Presidio Press,06/01/1983,192
3252,9781591690436,"Introduction to the Thermodynamics of Materials, Fifth Edition",David R. Gaskell,131.63,CRC Press,03/13/2008,618
3253,9781561587667,Taunton's Complete Illustrated Guide to Routers (Complete Illustrated Guides (Taunton)),Lonnie Bird,17.43,Taunton Press,10/03/2006,233
3254,9781111425777,"Power System Analysis and Design, Fifth Edition",J. Duncan Glover,179,Cengage Learning,01/03/2011,848
3255,9780199892709,Fighting to the End: The Pakistan Army's Way of War,C. Christine Fair,23.82,Oxford University Press,05/27/2014,368
3256,9781439102084,The Big Thirst: The Secret Life and Turbulent Future of Water,Charles Fishman,12.49,Free Press,02/14/2012,402
3257,9781859605158,Motorcycle Basics Techbook (Haynes Manuals),John Haynes,34.39,"Haynes Manuals N. America, Inc.",07/05/2002,222
3258,9780136129165,Engineering Mechanics: Dynamics (5th Edition),Anthony M. Bedford,192.06,Prentice Hall,07/21/2007,680
3259,9781463648350,Kalman Filter for Beginners: with MATLAB Examples,Phil Kim,68.47,CreateSpace Independent Publishing Platform,07/12/2011,234
3260,9780306801570,The Rommel Papers,B. H. Liddell-Hart,18.04,Da Capo Press,03/22/1982,592
3261,9780826908094,Carpentry,Leonard Koel,112.1,Amer Technical Pub,07/17/2013,868
3262,9781492763956,"FTC Robotics: Tips, Tricks, Strategies, and Secrets: 2013-14 Edition",Sonia Geba,13.93,CreateSpace Independent Publishing Platform,10/19/2013,254
3263,9780123822390,"Bioconjugate Techniques, Third Edition",Greg T. Hermanson,104.79,Academic Press,09/02/2013,1200
3264,9780071762366,"Steampunk Gear, Gadgets, and Gizmos: A Maker's Guide to Creating Modern Artifacts",Thomas Willeford,14.89,Tab Books,10/04/2011,222
3265,9781604270662,Mastering Project Portfolio Management: A Systems Approach to Achieving Strategic Objectives,Susan Bivins,80.95,J. Ross Publishing,09/29/2011,360
3266,9781595341495,Writing Architecture: A Practical Guide to Clear Communication about the Built Environment,Carter Wiseman,13.8,Trinity University Press,08/26/2014,240
3267,9780131687288,Digital Image Processing (3rd Edition),Rafael C. Gonzalez,167.2,Prentice Hall,08/31/2007,976
3268,9780837617107,"Porsche 911 Carrera (Type 996) Service Manual: 1999, 2000, 2001, 2002, 2003, 2004, 2005",Bentley Publishers,148.28,Bentley Publishers,10/01/2012,1024
3269,9781561589852,"Wood Flooring: A Complete Guide to Layout, Installation & Finishing",Charles Peterson,35.27,Taunton Press,02/23/2010,336
3270,9781118539712,Applied Statistics and Probability for Engineers,Douglas C. Montgomery,184.97,Wiley,11/11/2013,832
3271,9780881502169,"Backyard Sugarin': A Complete How-To Guide, Third Edition",Rink Mann,9.3,Countryman Press,02/07/2006,96
3272,9781428335264,Commercial Refrigeration: For Air Conditioning Technicians,Dick Wirz,137.8,Cengage Learning,06/01/2009,408
3273,9781617291197,Learn Active Directory Management in a Month of Lunches,Richard Siddaway,32.92,Manning Publications,03/24/2014,400
3274,9780226776200,"The Architecture of Frank Lloyd Wright: A Complete Catalog, Updated 3rd Edition",William Allin Storrer,24.24,University Of Chicago Press,09/15/2007,538
3275,9780307588692,Kingpin: How One Hacker Took Over the Billion-Dollar Cybercrime Underground,Kevin Poulsen,11.02,Broadway Books,02/07/2012,288
3276,9781439888117,"Protective Relaying: Principles and Applications, Fourth Edition",J. Lewis Blackburn,128.75,CRC Press,02/11/2014,695
3277,9780316330114,On Killing: The Psychological Cost of Learning to Kill in War and Society,Dave Grossman,2.33,Back Bay Books,11/01/1996,366
3278,9780138053260,Introduction to Electrodynamics (3rd Edition),David J. Griffiths,48.73,Addison Wesley,01/09/1999,576
3279,9781593702533,"Deepwater Petroleum Exploration & Production: A Nontechnical Guide, 2nd Edition",William L. Leffler,62.29,PennWell Corp.,10/02/2011,275
3280,9780811711883,Army Officer's Guide: 52nd Edition,Robert J. Dalessandro,19.66,Stackpole Books,09/01/2013,672
3281,9781118017128,"Energy Finance: Analysis and Valuation, Risk Management, and the Future of Energy",Betty Simkins,76.48,Wiley,02/19/2013,624
3282,9781118027707,Android Application Development All-in-One For Dummies,Burd,26,For Dummies,12/13/2011,672
3283,9780077422400,Fundamentals of Thermal-Fluid Sciences with Student Resource DVD,John Cimbala,230.34,McGraw-Hill Science/Engineering/Math,02/03/2011,1079
3284,9780831134709,Engineering Mathematics: 7th Edition,K. A. Stroud,54.77,"Industrial Press, Inc.",03/08/2013,1020
3285,9781609831844,2010 Florida Building Code - Building,International Code Council,123.46,ICC,12/15/2011,672
3286,9780395892732,Tree Houses You Can Actually Build: A Weekend Project Book (Weekend Project Book Series),David Stiles,13.84,Houghton Mifflin Company,05/26/1998,128
3287,9780852429112,Gears & Gear Cutting (Workshop Practice Series 17),Ivan Law,21.8,"Trans-Atlantic Publications, Inc.",12/10/1987,136
3288,9781580114875,"Ultimate Guide: Wiring, 7th edition (Home Improvement)",Home Improvement,17.06,Creative Homeowner,02/01/2010,304
3289,9781608197910,Junkyard Planet: Travels in the Billion-Dollar Trash Trade,Adam Minter,17.27,Bloomsbury Press,11/12/2013,304
3290,9780124076846,From Machine-to-Machine to the Internet of Things: Introduction to a New Age of Intelligence,Jan Holler,87.58,Academic Press,04/30/2014,352
3291,9781585038275,Designing with Creo Parametric 2.0,Michael Rider,47.46,SDC Publications,05/08/2013,544
3292,9780071753258,"Lean Six Sigma for Hospitals: Simple Steps to Fast, Affordable, and Flawless Healthcare",Jay Arthur,27.69,McGraw-Hill Professional,02/10/2011,368
3293,9781619540170,Aerodynamics for Naval Aviators: NAVWEPS 00-80T-80 (FAA Handbooks series),U.S. Navy  Naval Air Systems Command,20.12,"Aviation Supplies and Academics, Inc.",12/01/2012,432
3294,9780131776913,"Electrical Machines, Drives and Power Systems (6th Edition)",Theodore Wildi,180.2,Prentice Hall,02/05/2005,934
3295,9780073522760,Basic Biomechanics,Susan Hall,191.15,McGraw-Hill Humanities/Social Sciences/Languages,02/18/2014,576
3296,9781564240002,AISC Manual of Steel Construction: Allowable Stress Design (AISC 316-89),AISC Manual Committee,73.1,Amer Inst of Steel Construction,07/01/1989,1144
3297,9780071829465,"Schaum’s Outline of Signals and Systems, 3rd Edition (Schaum's Outline Series)",Hwei Hsu,17.19,McGraw-Hill,12/09/2013,504
3298,9781892765383,Manual N - Commercial Load Calculation,Hank Rutkowski,68.44,Air Conditioning Contractors of America,02/01/2008,650
3299,9781560276494,Principles of Helicopter Flight,Walter J. Wagtendonk,18.27,"Aviation Supplies and Academics, Inc.",07/01/2006,320
3300,9781608077441,Mastering Technical Sales: The Sales Engineer's Handbook (Artech House Technology Management and Professional Development Third Edition),Aron Bohlig,77.78,Artech House,06/30/2014,383
3301,9780674417083,Nuclear Iran,Jeremy Bernstein,13.43,Harvard University Press,09/15/2014,224
3302,9780394739694,A Field Guide to American Houses,Virginia Savage McAlester,5.74,Knopf,05/12/1984,525
3303,9780073398136,Vector Mechanics for Engineers: Statics and Dynamics,Phillip Cornwell,220.06,McGraw-Hill Science/Engineering/Math,01/12/2012,1392
3304,9781856698764,Prototyping and Modelmaking for Product Design (Portfolio Skills),Bjarki Hallgrimsson,29.17,Laurence King Publishing,10/03/2012,192
3305,9781435457171,Home Recording Studio: Build It Like the Pros,Rod Gervais,28.65,Cengage Learning PTR,09/30/2010,368
3306,9780071826853,"Creating a Kaizen Culture: Align the Organization, Achieve Breakthrough Results, and Sustain the Gains",Jon Miller,33.89,McGraw-Hill Professional,11/07/2013,272
3307,9780123850591,"Computer Networks, Fifth Edition: A Systems Approach (The Morgan Kaufmann Series in Networking)",Larry L. Peterson,85.97,Morgan Kaufmann,03/25/2011,920
3308,9781461407140,SystemVerilog for Verification: A Guide to Learning the Testbench Language Features,Chris Spear,84.38,Springer,02/14/2012,464
3309,9780470087817,Building Construction Illustrated,Francis D. K. Ching,46.34,Wiley,02/08/2008,480
3310,9780393345100,Energy for Future Presidents: The Science Behind the Headlines,Richard A. Muller,11.06,W. W. Norton & Company,04/22/2013,368
3311,9780831131258,Blueprint Reading Basics,Warren Hammer,30.57,"Industrial Press, Inc.",01/06/2001,314
3312,9780387312781,Principles of Fluorescence Spectroscopy,Joseph R.  Lakowicz,81.75,Springer,03/22/2011,954
3313,9781453716342,Mike's Civil PE Exam Guide: Morning Session,Mike Hansen,32.47,CreateSpace Independent Publishing Platform,07/19/2010,82
3314,9780128013144,Embedded C Programming: Techniques and Applications of C and PIC MCUS,Mark Siegesmund,50.95,Newnes,10/03/2014,424
3315,9780133214314,Advanced Engineering Mathematics (2nd Edition),Michael Greenberg,180.65,Pearson,01/18/1998,1324
3316,9780470913475,An Introduction to Applied Statistical Thermodynamics,Stanley I. Sandler,116.13,Wiley,11/16/2010,360
3317,9780071817721,"30 Arduino Projects for the Evil Genius, Second Edition",Simon Monk,16.95,McGraw-Hill/TAB Electronics,05/06/2013,224
3318,9781449670832,"Fire Service Instructor: Principles and Practice, 2nd Edition",IAFC,69.67,Jones & Bartlett Learning,04/22/2013,444
3319,9780071625395,Two-Stroke Engine Repair and Maintenance,Paul Dempsey,17.78,McGraw-Hill Professional,09/29/2009,208
3320,9781435498136,Illustrated Guide to the NEC (Illustrated Guide to the National Electrical Code),Charles R. Miller,64.98,Cengage Learning,01/07/2011,496
3321,9780881791211,The Complete Japanese Joinery,Hideo Sato,18.96,Hartley and Marks Publishers,1995,397
3322,9780073380322,Fluid Mechanics Fundamentals and Applications,Yunus Cengel,250.56,McGraw-Hill Science/Engineering/Math,01/30/2013,1024
3323,9781603425612,The Chicken Encyclopedia: An Illustrated Reference,Gail Damerow,14.77,"Storey Publishing, LLC",01/31/2012,320
3324,9780124186620,"Wearable Sensors: Fundamentals, Implementation and Applications",Edward Sazonov,141.07,Academic Press,09/17/2014,656
3325,9781563925542,"Haynes Repair Manual: Jeep Grand Cherokee, 1993 thru 2004- All Models",Larry Warren,25.6,Haynes North America,03/31/2004,384
3326,9781936488568,A Nation Forsaken: EMP: The Escalating Threat of an American Catastrophe,Michael Maloof,16.89,WND Books,01/03/2013,250
3327,9781936504459,2013 ASHRAE Handbook -- Fundamentals (IP) (Ashrae Handbook Fundamentals Inch-Pound System),ASHRAE,140.25,ASHRAE,06/24/2013,1000
3328,9781572180079,Roofing Construction & Estimating,Daniel Atcheson,29.26,Craftsman Book Co,04/09/1995,448
3329,9780073293493,Design of Concrete Structures,Charles Dolan,248.46,McGraw-Hill Science/Engineering/Math,07/10/2009,816
3330,9781907670282,Solar Electricity Handbook - 2013 Edition: A Simple Practical Guide to Solar Energy - Designing and Installing Photovoltaic Solar Electric Systems,Mr Michael Boxwell,15.41,Greenstream Publishing,12/05/2012,200
3331,9780262134729,"The Laws of Simplicity (Simplicity: Design, Technology, Business, Life)",John Maeda,12.73,The MIT Press,08/21/2006,117
3332,9780971573604,Log Construction Manual: The Ultimate Guide to Building Handcrafted Log Homes,Robert Wood Chambers,28.61,Deep Stream Press,October 2002,272
3333,9780262134743,Designing Interactions,Bill Moggridge,27.13,The MIT Press,10/01/2007,766
3334,9781118120149,Principles of Highway Engineering and Traffic Analysis,Fred L. Mannering,140.56,Wiley,03/27/2012,352
3335,9781118552537,Project Management Workbook and PMP / CAPM Exam Study Guide,Frank P. Saladis,65.42,Wiley,07/01/2013,544
3336,9780736056281,"Science and Practice of Strength Training, Second Edition",Vladimir Zatsiorsky,60.3,Human Kinetics,05/02/2006,264
3337,9780970832139,The Pipe Fabricators Blue Book,W. V. Graves,39.38,Graves Pub Co,01/01/2003,176
3338,9781619541511,FAR-AMT 2015: Federal Aviation Regulations for Aviation Maintenance Technicians (FAR/AIM series),Federal Aviation Administration (FAA),18.6,"Aviation Supplies and Academics, Inc.",08/12/2014,792
3339,9781449355678,"The Makerspace Workbench: Tools, Technologies, and Techniques for Making",Adam Kemp,17.46,"Maker Media, Inc",09/27/2013,304
3340,9781560279525,Aviation Maintenance Technician HandbookAirframe: FAA-H-8083-31 Volume 2 (FAA Handbooks series),Federal Aviation Administration (FAA),23.43,"Aviation Supplies and Academics, Inc.",02/09/2012,568
3341,9780823014132,"Designing with Type, 5th Edition: The Essential Guide to Typography",Irene Korol Scala,17.04,Watson-Guptill,05/01/2006,176
3342,9781118871027,AutoCAD Civil 3D 2015 Essentials: Autodesk Official Press,Eric Chappell,37.71,Sybex,07/08/2014,400
3343,9780262680028,Experiencing Architecture,Steen Eiler Rasmussen,19.14,The MIT Press,03/15/1964,245
3344,9781891389337,Physical Chemistry for the Biosciences,Raymond Chang,121.11,University Science Books,01/30/2005,678
3345,9781118061602,Fundamentals of Materials Science and Engineering: An Integrated Approach,William D. Callister,161.08,Wiley,05/22/2012,936
3346,9781428311497,"Automotive Technology: A Systems Approach, 5th Edition",Jack Erjavec,103.69,Cengage Learning,01/13/2009,1664
